state,price,condition,cylinders,fuel,manufacturer,drive,year,title_status,odometer,paint_color,lat,long,lat_clean,long_clean,cluster_gmm_auto_input
pa,29995,,,diesel,ram,4wd,2011,clean,75425.0,white,40.894535,-74.152367,40.590752,-77.209755,9
mn,14395,excellent,4 cylinders,gas,subaru,4wd,2014,rebuilt,36811.0,blue,45645.0,-93.3413,45.694454,-93.900192,4
mt,36998,,4 cylinders,gas,subaru,4wd,2019,clean,7276.0,,47.7989,-116.7423,46.921925,-110.454353,7
wa,11532,,6 cylinders,gas,bmw,rwd,2010,clean,82616.0,,48.754189,-122.464947,47.400902,-121.490494,14
wi,11698,excellent,4 cylinders,gas,chevrolet,fwd,2016,clean,109370.0,red,447818.0,-87.6968,44.268543,-89.616508,4
ca,5988,excellent,8 cylinders,gas,lincoln,rwd,1997,clean,,silver,38.5892,-121.4057,36.116203,-119.681564,6
fl,2950,good,8 cylinders,gas,ford,fwd,2009,clean,143650.0,white,25.858034,-80.419455,27.766279,-81.686783,11
va,36990,good,8 cylinders,other,chevrolet,,2015,clean,51677.0,black,37.27,-79.95,37.769337,-78.169968,7
tn,34900,,8 cylinders,gas,toyota,4wd,2015,clean,75716.0,red,35.755901,-8434719.0,35.747845,-86.692345,7
wi,15995,excellent,,gas,bmw,4wd,2014,clean,97897.0,white,41.995781,-88.167287,44.268543,-89.616508,0
ca,28998,excellent,,gas,mercedes-benz,rwd,2016,clean,,,36.837679,-119.809638,36.116203,-119.681564,13
ca,25990,good,6 cylinders,gas,gmc,,2014,clean,15575.0,brown,32.79,-116.96,36.116203,-119.681564,1
ca,18995,,4 cylinders,gas,toyota,4wd,2006,clean,112469.0,silver,34.2556,-118.4208,36.116203,-119.681564,13
ca,4995,,,hybrid,toyota,fwd,2011,clean,208438.0,,34.18351,-118.90809,36.116203,-119.681564,13
ca,3999,excellent,,gas,chrysler,,2002,clean,1.0,,,,36.116203,-119.681564,13
ri,34590,good,6 cylinders,gas,mercedes-benz,,2016,clean,42973.0,black,41.82,-71.41,41.680893,-71.51178,9
ok,36949,,,gas,lincoln,4wd,2017,clean,83988.0,,38.4018,-93.785,35.565342,-96.928917,9
ca,20985,excellent,,gas,bmw,rwd,2014,clean,64877.0,black,38.637299,-121.320559,36.116203,-119.681564,13
ny,31990,good,,gas,lexus,,2019,clean,14232.0,silver,40.72,-74.17,42.165726,-74.948051,9
al,7000,excellent,8 cylinders,gas,ford,rwd,1979,clean,99500.0,red,34.643,-86.8168,32.806671,-86.79113,5
ca,68998,,,gas,mercedes-benz,,2018,clean,33168.0,white,38.574553,-121.25758,36.116203,-119.681564,12
ca,24777,,,gas,ford,4wd,2014,clean,135852.0,black,38.605011,-121.401917,36.116203,-119.681564,1
az,39995,excellent,6 cylinders,diesel,mercedes-benz,rwd,2016,clean,91368.0,white,33.414129,-111.619672,33.729759,-111.431221,6
il,6000,good,4 cylinders,gas,ford,fwd,2011,clean,141021.0,purple,38.6276,-90.2895,40.349457,-88.986137,6
mi,4500,like new,4 cylinders,gas,audi,,2005,clean,11123.0,silver,42.433,-8367.0,43.326618,-84.536095,4
mi,17000,good,6 cylinders,gas,ford,4wd,2013,salvage,98000.0,,46.4151,-84.2854,43.326618,-84.536095,1
ca,26000,excellent,6 cylinders,gas,ford,rwd,1957,clean,76000.0,black,38.6952,-121.3075,36.116203,-119.681564,5
ok,42999,,,other,chevrolet,,1967,clean,55034.0,,33.625422,-96.657039,35.565342,-96.928917,5
ca,12000,excellent,6 cylinders,gas,toyota,4wd,2003,clean,247000.0,grey,35.1299,-120.6244,36.116203,-119.681564,13
ca,54995,,8 cylinders,other,gmc,4wd,2017,clean,108735.0,red,33.3917,-111.9249,36.116203,-119.681564,12
ny,17590,good,,other,acura,,2014,clean,72987.0,white,40.84,-73.87,42.165726,-74.948051,9
fl,12500,,,gas,chrysler,fwd,2017,clean,73304.0,,28.329026,-81.404237,27.766279,-81.686783,10
mi,9999,,,gas,ford,,2013,clean,144250.0,blue,42.418751,-8378743.0,43.326618,-84.536095,1
wa,12999,good,6 cylinders,diesel,bmw,,2010,clean,96426.0,,48.7548,-122.47,47.400902,-121.490494,1
ca,49995,,8 cylinders,gas,chevrolet,4wd,2017,clean,40136.0,black,33.3917,-111.9249,36.116203,-119.681564,7
mo,13200,good,4 cylinders,gas,ford,fwd,2014,rebuilt,49000.0,blue,38.6961,-93.2323,38.456085,-92.288368,6
ri,28000,excellent,6 cylinders,gas,jeep,4wd,2016,clean,57000.0,grey,41.8206,-71.4443,41.680893,-71.51178,0
in,19990,good,,other,mitsubishi,4wd,2018,clean,15207.0,,39.16,-86.52,39.849426,-86.258278,1
co,9995,excellent,8 cylinders,gas,chevrolet,4wd,2006,clean,149879.0,,39.368805,-104.86058,39.059811,-105.311104,6
pa,9999,,,gas,mazda,,2016,rebuilt,49233.0,,40.202333,-74.786583,40.590752,-77.209755,1
nd,19990,excellent,6 cylinders,gas,ford,4wd,2015,clean,115997.0,black,47.920244,-9744974.0,47.528912,-99.784012,2
nc,31990,good,8 cylinders,diesel,ford,4wd,2006,clean,59429.0,red,40.468785,-74.281707,35.630066,-79.806419,6
ar,7995,,,gas,dodge,,2010,clean,88000.0,,34.560046,-92.585841,34.969704,-92.373123,1
pa,2300,,8 cylinders,gas,mercury,rwd,2003,clean,129901.0,black,40.18157,-74.663384,40.590752,-77.209755,6
mi,5495,,,gas,saturn,,2008,clean,145407.0,,43.1824,-84.1122,43.326618,-84.536095,1
mi,19590,good,6 cylinders,gas,lexus,rwd,2013,clean,72857.0,,43.22,-86.25,43.326618,-84.536095,10
ca,16590,good,,other,toyota,fwd,2017,clean,13900.0,,32.74,-117.17,36.116203,-119.681564,10
co,19255,excellent,6 cylinders,gas,toyota,4wd,2011,clean,153255.0,red,38.496514,-107.897279,39.059811,-105.311104,0
al,7999,excellent,6 cylinders,gas,bmw,,2008,clean,131000.0,blue,30.676036,-88.136806,32.806671,-86.79113,0
ma,8500,,,gas,chevrolet,,2004,clean,143000.0,,42.5796,-71.8031,42.230171,-71.530106,1
tx,26990,good,,gas,alfa-romeo,rwd,2018,clean,14017.0,white,31.84,-106.43,31.054487,-97.563461,10
dc,31990,good,6 cylinders,hybrid,acura,,2017,clean,72478.0,white,38.89,-773.0,38.9072,-77.0369,9
mi,40590,good,8 cylinders,other,ford,4wd,2019,clean,9313.0,white,431717.0,-82.45099,43.326618,-84.536095,12
ny,14700,excellent,6 cylinders,gas,infiniti,4wd,2014,clean,96951.0,white,40.7315,-73.4327,42.165726,-74.948051,0
ma,6950,excellent,6 cylinders,gas,pontiac,fwd,2009,clean,88093.0,grey,,,42.230171,-71.530106,0
fl,17798,,4 cylinders,gas,ford,fwd,2017,clean,66137.0,blue,30.174552,-81.474019,27.766279,-81.686783,11
ma,27990,good,8 cylinders,gas,gmc,4wd,2012,clean,68696.0,black,42.11,-72.53,42.230171,-71.530106,7
ny,22590,good,,gas,mitsubishi,4wd,2018,clean,21574.0,black,43.16,-77.61,42.165726,-74.948051,1
al,15897,,4 cylinders,gas,hyundai,fwd,2017,clean,30844.0,red,34.2056,-86.85834,32.806671,-86.79113,4
ia,29874,,8 cylinders,gas,gmc,4wd,2015,clean,47674.0,grey,41.207382,-9623096.0,42.011539,-93.210526,7
pa,42500,excellent,,gas,ford,,2018,clean,3900.0,brown,40.5994,-77.5756,40.590752,-77.209755,0
in,15000,excellent,6 cylinders,gas,ford,fwd,2016,rebuilt,78428.0,silver,38.6071,-86787.0,39.849426,-86.258278,6
mn,7990,excellent,4 cylinders,gas,chevrolet,,2011,clean,85000.0,white,46.450158,-95.124203,45.694454,-93.900192,4
oh,7885,,,gas,gmc,,2013,clean,126783.0,,40.569,-84.1774,40.388783,-82.764915,1
or,5999,excellent,6 cylinders,gas,buick,fwd,2010,clean,177725.0,brown,44.1005,-123.1334,44.572021,-122.070938,14
ca,14988,excellent,4 cylinders,gas,hyundai,,2018,,34918.0,,37.963201,-122.509472,36.116203,-119.681564,13
fl,30800,like new,8 cylinders,gas,chevrolet,rwd,2007,clean,19428.0,yellow,29266.0,-81.3349,27.766279,-81.686783,6
ca,7250,excellent,4 cylinders,gas,honda,fwd,2011,clean,119000.0,black,33.862,-118.1828,36.116203,-119.681564,13
mn,19999,excellent,6 cylinders,gas,toyota,4wd,2016,clean,64000.0,grey,46.672381,-92.22676,45.694454,-93.900192,0
id,34999,,,gas,dodge,rwd,2017,clean,22420.0,red,47.65613,-117.236949,44.240459,-114.478828,10
ca,12998,excellent,,gas,volvo,fwd,2015,clean,118247.0,,35.283445,-120.658029,36.116203,-119.681564,13
tn,9500,good,8 cylinders,gas,lexus,4wd,2006,clean,220000.0,silver,36.8478,-88.6788,35.747845,-86.692345,7
az,28998,,6 cylinders,gas,dodge,rwd,2019,clean,29714.0,custom,33.272273,-111.833863,33.729759,-111.431221,10
ny,12500,excellent,6 cylinders,gas,infiniti,,2009,clean,112619.0,black,40.7382,-73.1297,42.165726,-74.948051,0
al,33998,excellent,,gas,ford,,2017,clean,42037.0,red,31.796941,-85.980049,32.806671,-86.79113,0
nc,14499,excellent,6 cylinders,gas,acura,4wd,2015,,143924.0,,35.920809,-78.545799,35.630066,-79.806419,0
va,23590,good,6 cylinders,gas,buick,fwd,2015,clean,79136.0,white,36.58,-79.4,37.769337,-78.169968,10
pa,37990,good,8 cylinders,gas,toyota,4wd,2016,clean,22870.0,black,40.68,-75.22,40.590752,-77.209755,7
co,45700,excellent,6 cylinders,diesel,ram,4wd,2016,clean,108340.0,grey,3982704.0,-108.585901,39.059811,-105.311104,12
nj,6400,,4 cylinders,gas,nissan,4wd,2010,clean,146938.0,grey,40.40825,-74.372882,40.298904,-74.521011,7
oh,8950,excellent,10 cylinders,gas,ford,4wd,1999,clean,122000.0,black,41.4342,-81.8044,40.388783,-82.764915,6
ca,6900,,6 cylinders,gas,dodge,rwd,2008,clean,203577.0,custom,34584.0,-117.6665,36.116203,-119.681564,13
ca,10495,excellent,,gas,nissan,rwd,2004,clean,136798.0,grey,38.624208,-121.401038,36.116203,-119.681564,13
fl,26999,excellent,6 cylinders,gas,chevrolet,,2015,clean,34725.0,silver,28.466088,-81.396429,27.766279,-81.686783,11
fl,12991,excellent,8 cylinders,gas,cadillac,rwd,2011,clean,49876.0,red,27933.0,-82.4498,27.766279,-81.686783,11
ma,15498,,,gas,toyota,fwd,2016,clean,75249.0,black,42.262501,-71.802803,42.230171,-71.530106,10
co,4800,,6 cylinders,diesel,ram,4wd,2009,clean,15000.0,,37.178633,-104.516117,39.059811,-105.311104,1
ca,14500,good,4 cylinders,gas,honda,fwd,2012,clean,71102.0,grey,36.769664,-119.698792,36.116203,-119.681564,13
fl,6900,like new,,gas,bmw,,2001,clean,70000.0,,27.9614,-82.4597,27.766279,-81.686783,11
wy,20590,good,,gas,ford,fwd,2018,clean,37164.0,black,33.7865,-84.4454,42.755966,-107.30249,10
oh,7837,,6 cylinders,gas,chevrolet,4wd,2010,clean,147261.0,black,41.124422,-81.8943,40.388783,-82.764915,1
pa,15990,good,6 cylinders,gas,ford,,2010,clean,48055.0,silver,40.27,-76.88,40.590752,-77.209755,1
or,8495,,4 cylinders,gas,chevrolet,fwd,2013,clean,98709.0,white,44.925908,-122.982753,44.572021,-122.070938,14
oh,8000,,,gas,chrysler,,2011,clean,133591.0,,40.985688,-81.492893,40.388783,-82.764915,1
co,50337,,,gas,chevrolet,4wd,2018,clean,47596.0,,39.675975,-10508636.0,39.059811,-105.311104,9
wy,6250,good,8 cylinders,gas,chevrolet,4wd,2006,clean,200000.0,red,43.72509,-108.471457,42.755966,-107.30249,7
ia,24900,good,6 cylinders,gas,ford,4wd,2013,clean,56864.0,grey,42.1898,-91.7758,42.011539,-93.210526,9
oh,18000,like new,8 cylinders,gas,buick,rwd,1986,clean,50300.0,,41.5277,-81.5323,40.388783,-82.764915,5
ca,13995,excellent,,gas,chevrolet,rwd,2007,clean,153200.0,white,35.122159,-120.626169,36.116203,-119.681564,13
va,6499,excellent,8 cylinders,gas,ford,4wd,2005,clean,136482.0,green,37.296209,-8003849.0,37.769337,-78.169968,6
ca,6250,good,4 cylinders,gas,toyota,,2007,clean,102457.0,grey,36.6103,-119.5375,36.116203,-119.681564,13
az,23590,good,,gas,audi,,2017,clean,24398.0,,33.7865,-84.4454,33.729759,-111.431221,1
fl,16997,good,6 cylinders,gas,cadillac,fwd,2013,clean,69721.0,black,27.4394,-82.5778,27.766279,-81.686783,10
nc,27990,good,,gas,ford,,2020,clean,10688.0,white,35.19,-80.83,35.630066,-79.806419,1
ri,6999,,,gas,bmw,,2007,clean,126441.0,,41.705616,-71.417401,41.680893,-71.51178,1
mt,25500,excellent,8 cylinders,gas,ford,4wd,1979,clean,20000.0,black,46.7074,-111.958,46.921925,-110.454353,5
ca,3500,,,gas,mitsubishi,,1995,salvage,230000.0,,37.7983,-121006.0,36.116203,-119.681564,1
hi,34991,excellent,6 cylinders,gas,toyota,,2014,,133276.0,,20.886756,-156.453981,21.094318,-157.498337,8
or,44888,,8 cylinders,gas,chevrolet,4wd,2017,clean,30957.0,red,45.487755,-122.813411,44.572021,-122.070938,7
ak,4500,good,8 cylinders,gas,ford,rwd,1993,rebuilt,149000.0,blue,61.620627,-149.310393,61.370716,-152.404419,2
co,24500,,6 cylinders,gas,jeep,4wd,2010,clean,81079.0,,38.495921,-107.896627,39.059811,-105.311104,1
oh,23990,good,6 cylinders,gas,lexus,,2015,clean,53388.0,white,399.0,-84.51,40.388783,-82.764915,9
tx,34995,,,gas,jeep,,2018,clean,20489.0,red,26.193466,-98.145378,31.054487,-97.563461,1
wa,49995,excellent,4 cylinders,electric,toyota,4wd,2021,clean,12500.0,grey,46471.0,-118.4093,47.400902,-121.490494,12
nv,8500,excellent,4 cylinders,gas,chevrolet,rwd,2012,clean,127151.0,white,33.8925,-118.2961,38.313515,-117.055374,13
dc,5500,good,8 cylinders,gas,rover,4wd,2002,clean,101000.0,green,38.865813,-77.163671,38.9072,-77.0369,7
mi,27588,excellent,,gas,chevrolet,4wd,2015,clean,,white,42.7692,-86.1164,43.326618,-84.536095,0
tn,16989,,6 cylinders,gas,honda,fwd,2017,clean,72299.0,silver,36.293202,-82.308984,35.747845,-86.692345,10
ia,19988,,,gas,ford,,2014,clean,68193.0,,41.1345,-96.2458,42.011539,-93.210526,1
nc,36990,good,6 cylinders,other,ford,4wd,2017,clean,15443.0,red,355.0,-78.87,35.630066,-79.806419,9
ks,6450,excellent,6 cylinders,gas,chevrolet,4wd,2010,clean,174000.0,blue,39.181751,-94.601508,38.5266,-96.726486,0
ca,20950,excellent,8 cylinders,gas,porsche,4wd,2011,clean,99867.0,,33.75906,-116.30677,36.116203,-119.681564,13
ca,10988,,,gas,cadillac,rwd,2013,clean,100457.0,silver,38.739933,-121.290932,36.116203,-119.681564,13
fl,20588,,,gas,lexus,fwd,2014,clean,60412.0,,27.26977,-82.48229,27.766279,-81.686783,10
sc,15990,good,,gas,volvo,fwd,2014,clean,46169.0,white,32.19,-80.74,33.856892,-80.945007,10
pa,17995,good,4 cylinders,gas,toyota,4wd,2018,clean,29110.0,black,40.14355,-76.597071,40.590752,-77.209755,7
co,31450,excellent,6 cylinders,gas,jeep,4wd,2014,clean,94052.0,red,40.5272,-10598.0,39.059811,-105.311104,0
dc,25450,,,hybrid,gmc,4wd,2012,clean,91523.0,,38.91542,-77.47277,38.9072,-77.0369,9
or,15999,excellent,4 cylinders,gas,subaru,4wd,2015,clean,135450.0,blue,45.6892,-122.6616,44.572021,-122.070938,14
fl,28000,,,gas,ford,fwd,2017,clean,126451.0,white,28.567037,-81.291542,27.766279,-81.686783,10
mi,35590,good,,gas,mercedes-benz,rwd,2018,clean,17327.0,,42.58,-82.81,43.326618,-84.536095,10
or,7995,,,gas,toyota,fwd,2008,clean,148246.0,silver,45.61685,-122.693008,44.572021,-122.070938,14
ca,12995,excellent,,gas,toyota,4wd,2005,clean,181555.0,grey,38.614952,-121.271667,36.116203,-119.681564,13
in,30590,good,8 cylinders,gas,chevrolet,,2020,clean,17084.0,white,39.77,-86.14,39.849426,-86.258278,7
ny,7995,excellent,4 cylinders,gas,subaru,4wd,2012,clean,151900.0,red,42.85554,-78.828073,42.165726,-74.948051,4
il,7995,good,,gas,dodge,fwd,2012,clean,123187.0,silver,37.759745,-89.27221,40.349457,-88.986137,10
tx,28988,like new,,gas,ford,,2016,clean,69947.0,,35.199,-97.4841,31.054487,-97.563461,6
mo,10995,,6 cylinders,gas,toyota,fwd,2012,clean,159226.0,black,37.2593,-93.2912,38.456085,-92.288368,10
fl,24995,,6 cylinders,gas,ram,fwd,2017,clean,38883.0,white,25.753332,-80.270379,27.766279,-81.686783,10
tx,40590,good,8 cylinders,other,ford,4wd,2019,clean,9313.0,white,27.8,-97.39,31.054487,-97.563461,7
tx,4000,good,6 cylinders,gas,chevrolet,rwd,2009,clean,79840.0,white,31.7677,-106.3016,31.054487,-97.563461,11
or,12000,excellent,6 cylinders,gas,subaru,4wd,2008,clean,79999.0,brown,44223.0,-121.2985,44.572021,-122.070938,14
al,4950,excellent,6 cylinders,gas,acura,,2002,clean,201000.0,,33.415861,-86.988407,32.806671,-86.79113,11
ar,24995,excellent,8 cylinders,gas,ford,,2011,clean,158057.0,black,36.1835,-94.1762,34.969704,-92.373123,6
sc,22000,like new,6 cylinders,gas,toyota,fwd,2018,rebuilt,14000.0,white,32.814978,-79.974976,33.856892,-80.945007,0
mt,14999,good,6 cylinders,gas,audi,4wd,2012,clean,118107.0,,46.604253,-11225407.0,46.921925,-110.454353,1
ny,16590,good,,other,infiniti,,2012,clean,88714.0,white,41.1,-73.79,42.165726,-74.948051,9
id,17000,like new,4 cylinders,diesel,chevrolet,fwd,2017,clean,34300.0,silver,46.88,-117.367,44.240459,-114.478828,6
ca,22997,like new,,hybrid,toyota,,2018,clean,9000.0,,33.788216,-117.833248,36.116203,-119.681564,13
ca,33995,,6 cylinders,,bmw,,2017,clean,87704.0,grey,33.882535,-118.353148,36.116203,-119.681564,1
ok,26921,like new,,gas,bmw,,2017,clean,60104.0,,34.1566,-97.1792,35.565342,-96.928917,0
ca,21000,excellent,10 cylinders,gas,ford,rwd,2011,clean,142000.0,white,33.6512,-117.5938,36.116203,-119.681564,13
sc,48590,good,,other,jeep,4wd,2020,clean,12039.0,green,34.83,-82.37,33.856892,-80.945007,9
nc,31998,,8 cylinders,gas,chevrolet,4wd,2012,clean,26845.0,white,,,35.630066,-79.806419,7
tx,20900,good,6 cylinders,gas,ford,,2013,clean,149148.0,black,29.810812,-95.484522,31.054487,-97.563461,1
ks,15000,good,8 cylinders,diesel,ford,fwd,2009,clean,236000.0,white,39.21,-96.3153,38.5266,-96.726486,6
ca,17991,like new,,gas,mini,fwd,2017,clean,37406.0,silver,34168.0,-118.3973,36.116203,-119.681564,13
fl,9290,excellent,,gas,ford,,2010,clean,200866.0,blue,28.480227,-81.295559,27.766279,-81.686783,11
nj,6495,good,4 cylinders,gas,ford,fwd,2013,clean,133540.0,white,40.850943,-7469943.0,40.298904,-74.521011,6
la,16990,,,other,jeep,,2017,clean,25913.0,,30.2684,-91.2524,31.169546,-91.867805,1
nj,8995,,,gas,toyota,fwd,2005,clean,84854.0,,40.878056,-747467.0,40.298904,-74.521011,10
ak,17999,,4 cylinders,gas,toyota,4wd,2012,clean,46508.0,custom,61.2116,-149.8761,61.370716,-152.404419,2
ca,15888,excellent,8 cylinders,gas,cadillac,4wd,2008,clean,161632.0,custom,37.323637,-121.908626,36.116203,-119.681564,13
pa,26990,good,6 cylinders,gas,ford,,2016,clean,14230.0,black,39.96,-76.73,40.590752,-77.209755,9
ca,22990,good,,gas,gmc,fwd,2018,clean,23058.0,,33.74,-117.82,36.116203,-119.681564,10
hi,11000,like new,6 cylinders,gas,nissan,rwd,2011,salvage,34500.0,black,21.3099,-158106.0,21.094318,-157.498337,8
mi,22900,,,gas,ford,,2008,clean,79000.0,,42.117198,-88.437263,43.326618,-84.536095,9
va,18995,good,8 cylinders,diesel,ford,4wd,2004,clean,131000.0,white,38.494714,-77.99258,37.769337,-78.169968,7
nj,36990,good,6 cylinders,gas,audi,,2018,clean,46298.0,white,39.46,-74.99,40.298904,-74.521011,9
fl,56990,good,8 cylinders,gas,chevrolet,rwd,2019,clean,4052.0,black,26.63,-81.85,27.766279,-81.686783,6
fl,5597,,4 cylinders,gas,dodge,fwd,2010,clean,134463.0,silver,27.329701,-82.530265,27.766279,-81.686783,11
id,16995,excellent,4 cylinders,gas,chevrolet,fwd,2017,clean,82499.0,white,43.862345,-116.499187,44.240459,-114.478828,14
id,52999,,,gas,toyota,4wd,2019,clean,28239.0,silver,43.61974,-116.29469,44.240459,-114.478828,9
oh,29990,good,,gas,bmw,rwd,2019,clean,21635.0,,419.0,-80.64,40.388783,-82.764915,10
fl,16598,excellent,6 cylinders,gas,infiniti,rwd,2016,clean,58690.0,grey,26697.0,-80.2246,27.766279,-81.686783,11
fl,19990,good,,gas,fiat,fwd,2017,clean,6054.0,,28.44,-82.56,27.766279,-81.686783,10
oh,12995,excellent,4 cylinders,gas,audi,4wd,2012,clean,88826.0,black,4064137.0,-82.998073,40.388783,-82.764915,4
il,35990,good,,gas,ford,4wd,2020,clean,3928.0,blue,41.88,-87.78,40.349457,-88.986137,9
nm,4900,good,4 cylinders,gas,honda,fwd,2007,clean,239073.0,blue,32.350229,-106.747826,34.840515,-106.248482,11
mo,17990,good,,gas,hyundai,fwd,2018,clean,17897.0,silver,33.7865,-84.4454,38.456085,-92.288368,10
wa,18898,,,gas,dodge,fwd,2019,clean,56684.0,,48.756909,-122.452132,47.400902,-121.490494,10
wa,22995,excellent,8 cylinders,diesel,ford,4wd,2008,clean,177793.0,red,45.48814,-122.579537,47.400902,-121.490494,6
tx,29999,,,diesel,gmc,,2015,clean,238515.0,,30.648663,-97.865696,31.054487,-97.563461,9
ca,17990,good,,diesel,volkswagen,fwd,2014,clean,31374.0,red,33.779214,-84.411811,36.116203,-119.681564,13
ia,36995,excellent,8 cylinders,gas,ram,4wd,2014,clean,106900.0,,41.600976,-93.58129,42.011539,-93.210526,6
ct,8995,good,6 cylinders,gas,lincoln,fwd,2008,clean,76244.0,,41.46,-72.8222,41.597782,-72.755371,10
in,19995,good,,gas,chevrolet,4wd,2011,clean,147580.0,white,39.254962,-84.107453,39.849426,-86.258278,1
nj,19999,good,6 cylinders,gas,jeep,4wd,2007,clean,106000.0,black,40.438208,-74.634933,40.298904,-74.521011,9
va,9995,,,gas,chevrolet,,2016,clean,75491.0,blue,37.335355,-79.859385,37.769337,-78.169968,1
fl,18875,,6 cylinders,gas,honda,4wd,2014,clean,54199.0,custom,2804724.0,-82.506088,27.766279,-81.686783,1
ia,5995,excellent,4 cylinders,gas,saturn,,2008,clean,114278.0,,41.600976,-93.58129,42.011539,-93.210526,4
mo,6995,,,gas,ford,4wd,2005,clean,170000.0,,3803261.0,-92.755476,38.456085,-92.288368,1
vt,39990,,,other,gmc,4wd,2015,clean,111710.0,black,42.834977,-71.107791,44.045876,-72.710686,12
oh,4995,excellent,4 cylinders,gas,mitsubishi,fwd,2011,clean,115523.0,silver,41.353202,-8219647.0,40.388783,-82.764915,4
or,40000,excellent,6 cylinders,diesel,ram,4wd,2006,clean,102316.0,,45.379929,-122.583757,44.572021,-122.070938,12
wi,13995,excellent,,gas,audi,4wd,2011,clean,75746.0,black,41.995781,-88.167287,44.268543,-89.616508,0
ca,33000,like new,6 cylinders,hybrid,volvo,4wd,2019,clean,7000.0,silver,34434.0,-118.2716,36.116203,-119.681564,13
ia,23900,,8 cylinders,gas,dodge,4wd,2016,salvage,73428.0,red,41.580365,-93.557618,42.011539,-93.210526,7
oh,29990,good,6 cylinders,gas,volkswagen,,2019,clean,11490.0,,39.77,-84.19,40.388783,-82.764915,9
oh,4995,good,8 cylinders,gas,chevrolet,rwd,2005,clean,142200.0,silver,41.522795,-83.537318,40.388783,-82.764915,6
mi,6997,excellent,6 cylinders,gas,gmc,,2009,,138161.0,,42.568136,-83.813674,43.326618,-84.536095,0
co,12000,excellent,6 cylinders,gas,saturn,rwd,2008,clean,47000.0,green,40.853134,-10545552.0,39.059811,-105.311104,6
ny,6500,good,8 cylinders,gas,chevrolet,,2012,clean,225000.0,black,42.8811,-78.8104,42.165726,-74.948051,7
ca,38990,good,8 cylinders,gas,chevrolet,rwd,2013,clean,27610.0,black,33.779214,-84.411811,36.116203,-119.681564,6
oh,3000,,,other,bmw,,2003,clean,252099.0,silver,39.917012,-83.115888,40.388783,-82.764915,1
fl,4995,excellent,6 cylinders,gas,jeep,4wd,2005,clean,160611.0,black,2839807.0,-82.520643,27.766279,-81.686783,11
md,27990,good,,gas,ford,,2020,clean,10688.0,white,33.779214,-84.411811,39.063946,-76.802101,1
nc,36590,good,8 cylinders,gas,gmc,4wd,2019,clean,14222.0,blue,36.1,-80.24,35.630066,-79.806419,7
nh,42990,,,diesel,ford,4wd,2014,clean,69827.0,white,42.834977,-71.107791,43.452492,-71.563896,12
ny,37590,good,8 cylinders,gas,chevrolet,4wd,2018,clean,43171.0,,40.8,-73.12,42.165726,-74.948051,7
ca,24990,good,,other,acura,fwd,2019,clean,5334.0,,33.779214,-84.411811,36.116203,-119.681564,10
